name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Patron Silver Tequila 100% de Agave,11999,0.4285357142857143,40.0,700
Bellevoye Triple Malt Finition Sauternes,11999,0.4285357142857143,40.0,700
el Pasador de oro XO Rum,11999,0.4285357142857143,40.0,700
Plantation Sealander Rum,11999,0.4285357142857143,40.0,700
Bruxo No 1 Mezcal Artesanal Joven Blanco 100% Maguey Espadin,13800,0.42857142857142855,46.0,700
64° Brennivín,3690,0.4290697674418605,43.0,200
I Siciliani Deciso Brandy,8173,0.43015789473684213,38.0,500
Maclean's Nose,13980,0.4341614906832298,46.0,700
Bruichladdich The Classic Laddie,15199,0.43425714285714284,50.0,700
Diplomatico Planas,14297,0.43455927051671733,47.0,700
2007 S.B.S. Jamaica,18026,0.4364648910411622,59.0,700
Meukow VSOP,3498,0.43725,40.0,200
Antinori Tignanello Grappa,9198,0.438,42.0,500
Dictador 12 ára,12299,0.43925,40.0,700
Reyka Vodka,879,0.4395,40.0,50
Hendrick's Flora Adora Gin,13399,0.44104674127715604,43.4,700
Defrente Tequila Blanco 100% Puro de Agave,10816,0.441469387755102,35.0,700
Einar's Akvavitt,883,0.4415,40.0,50
Glen Moray 15 ára Elgin Heritage,12390,0.4425,40.0,700
Ardbeg 10 ára,14299,0.44406832298136645,46.0,700
Johnnie Walker Black Label 12 ára,899,0.4495,40.0,50
Eminente Reserva 7 ára romm,12999,0.44963680387409205,41.3,700
Braastad XO,8999,0.44995,40.0,500
Inchmurrin 12 ára,14513,0.45071428571428573,46.0,700
Teeling Whiskey Single Grain,14513,0.45071428571428573,46.0,700
Frapin VSOP,12699,0.45353571428571426,40.0,700
Hennessy VSOP í öskju,12699,0.45353571428571426,40.0,700
Flóki Icelandic Young Malt,10690,0.4548936170212766,47.0,500
Hendrick's Lunar Gin,13999,0.4607965766951942,43.4,700
Hendrick's Neptunia Gin,13999,0.4607965766951942,43.4,700
Asbach Uralt,998,0.462037037037037,36.0,60
The Lost Explorer Mezcal Espadin Joven 100% Maguey,13599,0.46255102040816326,42.0,700
White Heather 15 ára,14918,0.4632919254658385,46.0,700
Hine Rare VSOP,12990,0.4639285714285714,40.0,700
Meukow VSOP gjafaaskja m/tveimur glösum,12990,0.4639285714285714,40.0,700
Angostura 1824,12990,0.4639285714285714,40.0,700
Plantation XO 20th Anniversary,12999,0.46425,40.0,700
Patron Reposado Tequila 100% de Agave,12999,0.46425,40.0,700
Patron Anejo Tequila,12999,0.46425,40.0,700
Einiberja gin,3999,0.465,43.0,200
Michter's Small Batch Sour Mash Whiskey,13999,0.4650830564784053,43.0,700
Neft Vodka,1865,0.46625,40.0,100
Port Charlotte Heavily Peated 10 ára,16499,0.4714,50.0,700
Michter's Single Barrel Straight Rye Kentucky,13999,0.4716644204851752,42.4,700
Caol Ila 12 ára,14199,0.47172757475083055,43.0,700
The Glenallachie 15 ára,15224,0.4727950310559006,46.0,700
Chivas Regal 18 ára,13299,0.4749642857142857,40.0,700
Dalmore Port Wood Reserve,15499,0.47615975422427037,46.5,700
Se Busca Joven Mezcal Artesanal,13380,0.47785714285714287,40.0,700
Higland Park Harald,13399,0.4785357142857143,40.0,700
The Illusionist Dry Gin,10816,0.4807111111111111,45.0,500
Kilchoman Sanaig Uniquely Islay,15500,0.4813664596273292,46.0,700
Santiago de Cuba Extra Anejo 12 ára,13990,0.48158347676419966,41.5,700
Ardnamurchan AD/02:22 Cask Strength,19980,0.4862496957897299,58.7,700
Grábrók,3899,0.487375,40.0,200
Ardnamurchan AD/10.21:06,15980,0.48778998778998783,46.8,700
Admiral's Cask Premium Panama Rum Cask Aged 5 ára,13675,0.48839285714285713,40.0,700
Old St. Andrews Clubhouse Blended Scotch Whisky,13675,0.48839285714285713,40.0,700
Dingle Distillery Single Malt Irish Whiskey,15899,0.4905584696081457,46.3,700
The Original Gold Bar Blended Whiskey,13899,0.49639285714285714,40.0,700
Myrká 12 ára,14917,0.49723333333333336,40.0,750
Bellevoye Triple Malt Finition Sauternes,3999,0.499875,40.0,200
Maestro Dobel Diamante Reposado Tequila í öskju,13999,0.4999642857142857,40.0,700
Methexis Cigar Sauvignon Blanc,15229,0.5059468438538206,43.0,700
The Lost Explorer Mezcal Espadin Joven 100% Maguey,4250,0.5059523809523809,42.0,200
Cenote Tequila Blanco,14204,0.5072857142857143,40.0,700
Tonino Lamborghini Gin,14995,0.5100340136054422,42.0,700
Flóki Icelandic Young Malt Sheep Dung Smoked,11990,0.5102127659574468,47.0,500
Se Busca Reposado Mezcal Artesanal,14410,0.5146428571428572,40.0,700
Casamigos Tequila Blanco,14499,0.5178214285714285,40.0,700
Ardnamurchan AD/04.22:02,16980,0.5183150183150184,46.8,700
Dictador 20 ára,14514,0.5183571428571428,40.0,700
Ardnamurchan AD/06.22 Paul Launois Release,20980,0.5194355038375835,57.7,700
Geranium Premium London Dry Gin,16037,0.5206818181818181,44.0,700
Hardy XO,20999,0.524975,40.0,1000
Cenote Tequila Reposado,14719,0.5256785714285714,40.0,700
Björk & Birkir gjafaaskja,3350,0.5283911671924291,31.7,200
Kyrö Malt Rye Whiskey,12500,0.5296610169491526,47.2,500
E. Munch Aquavit,10999,0.5300722891566265,41.5,500
Ron Zacapa 23 Solera Gran Reserva,14899,0.5321071428571429,40.0,700
Croizet VSOP í öskju,14956,0.5341428571428571,40.0,700
"Angostura 15 ára ""1787""",14990,0.5353571428571429,40.0,700
Frapin VSOP,14999,0.5356785714285714,40.0,700
Aberfeldy 16 ára,14999,0.5356785714285714,40.0,700
Signal Hill Whisky,14999,0.5356785714285714,40.0,700
Kavalan Single Malt Whisky,14999,0.5356785714285714,40.0,700
Elephant London Dry Gin,12059,0.5359555555555555,45.0,500
Ardnamurchan AD/10:22 Madeira Cask Release,21980,0.5395189003436426,58.2,700
Macnair's Lum Reek Peated 12 ára,1243,0.5404347826086957,46.0,50
S.B.S. Guyana,23621,0.5407738095238095,62.4,700
Domingo Oaxaca Legendario Mezcal Artesanal,15999,0.5441836734693878,42.0,700
The Nikka Tailored Premium Blended Whisky,16499,0.5481395348837209,43.0,700
Monkey 47 Schwarzwald Dry Gin,12899,0.5488936170212766,47.0,500
Ardnamurchan AD/Paul Launois Release,21980,0.5499124343257443,57.1,700
Jura 18 ára,16999,0.5519155844155844,44.0,700
Flóki Icelandic Single Malt,12990,0.5527659574468086,47.0,500
Dalmore 12 ára,15499,0.5535357142857142,40.0,700
Larsen XO,15499,0.5535357142857142,40.0,700
Don Julio Blanco,14799,0.5563533834586466,38.0,700
Casamigos Tequila Reposado,15599,0.5571071428571429,40.0,700
Adelphi Selection from Glen Garioch 10 ára,22980,0.5583090379008746,58.8,700
Glenfiddich Solera Reserve 15 ára,15699,0.5606785714285715,40.0,700
Adelphi Selection from Caol Ila 12 ára Cask no. 314241,22980,0.5679683638161147,57.8,700
Ardnamurchan AD/Sherry Cask Release,19980,0.5708571428571428,50.0,700
Ardnamurchan AD/Rum Cask Release,21980,0.5709090909090909,55.0,700
The Macallan Triple Cask Fine Oak 12 ára í öskju,15999,0.5713928571428571,40.0,700
The Macallan Double Cask 12 ára,15999,0.5713928571428571,40.0,700
Crystal Head Vodka,39999,0.5714142857142858,40.0,1750
Padre azul Tequila Blanco,16499,0.58925,40.0,700
Adelphi's Fascadale 14 ára,18980,0.5894409937888199,46.0,700
Don Julio Reposado,15799,0.5939473684210527,38.0,700
Adelphi's Breath of the Highlands 12 ára,22980,0.59472049689441,55.2,700
Ilegal Mezcal Joven,11899,0.59495,40.0,500
Dalmore 12 ára Sherry Cask,17999,0.5979734219269103,43.0,700
Lagavulin 16 ára,19399,0.6015193798449613,43.0,750
The Glenallachie 15 ára,1392,0.6052173913043478,46.0,50
The Sandebud by Adelphi 6 ára,24980,0.6058695124909047,58.9,700
Tonino Lamborghini Whisky Blended,16995,0.6069642857142857,40.0,700
Tonino Lamborghini Vodka Triple Distilled,16995,0.6069642857142857,40.0,700
Adelphi Selection from Caol Ila 7 ára Cask 26580,24980,0.6100122100122101,58.5,700
Adelphi's Breath of the Isles 14 ára,24980,0.6121048762558197,58.3,700
Octomore 14.1,25999,0.6231783317353787,59.6,700
Ilegal Mezcal Reposado,12499,0.62495,40.0,500
Padre azul Tequila Reposado,17499,0.6249642857142857,40.0,700
The Macallan Sherry Oak 12 ára,17499,0.6249642857142857,40.0,700
Cenote Tequila Anejo,17500,0.625,40.0,700
Kavalan Single Malt Whisky ex-Bourbon Cask Solist,24999,0.6254440830622967,57.1,700
Dalmore Cigar Malt Reserve,19499,0.6330844155844156,44.0,700
Flóki Icelandic Birch Finish Single Malt,14990,0.6378723404255319,47.0,500
Crystal Head Vodka Onyx,17999,0.6428214285714285,40.0,700
Martell Cordon Bleu,17999,0.6428214285714285,40.0,700
Crystal Head Vodka,17999,0.6428214285714285,40.0,700
Crystal Head Vodka Limited Edition Pride Bottle,17999,0.6428214285714285,40.0,700
Johnnie Walker 18 ára,17999,0.6428214285714285,40.0,700
Adelphi Selection from Inchgower 12 ára Cask no. 809889,25980,0.646590343454455,57.4,700
Adelphi Selection from Caol Ila 12 ára Cask no. 322747,25980,0.646590343454455,57.4,700
Adelphi Selection from Glenrothes 15 ára Cask no. 10234,26980,0.6466922339405561,59.6,700
Adelphi's Laudale Speyside Distilled at Dailuaine 12 ára Batch Released No.6 Limited Release,20980,0.6515527950310559,46.0,700
Don Julio Anejo Tequila,17399,0.6540977443609023,38.0,700
Adelphi Selection from Dailuaine 13 ára Cask no. 313238,25980,0.6687258687258687,55.5,700
Adelphi Selection from Benrinnes 14 ára Cask no. 300940,25980,0.6711444071299406,55.3,700
Croizet Black Legend í öskju,19021,0.6793214285714285,40.0,700
Dictador Aurum,19086,0.6816428571428571,40.0,700
Dictador Platinum,19086,0.6816428571428571,40.0,700
Landi,2591,0.6818421052631579,38.0,100
Padre azul Tequila Anejo,19499,0.6963928571428571,40.0,700
Adelphi Selection from Linkwood 14 ára Cask no. 805185,24980,0.7010945832163907,50.9,700
The Lost Explorer Mezcal Tobala,20899,0.7108503401360544,42.0,700
Pisoni Clessidra Grappa Stravecchia 15 ára,24998,0.7142285714285714,50.0,700
Oban 11 ára Special Release 2023 The Soul of Calypso,28999,0.7142610837438423,58.0,700
Talisker Special Release 2023  The Wild Explorator,29999,0.7178511605647284,59.7,700
Octomore 14.3,30899,0.718915774778967,61.4,700
KHB Gin,2994,0.7302439024390244,41.0,100
Adelphi Limited from Ardnamurchan 9 ára Cask 240,28980,0.7366548042704626,56.2,700
Glenfiddich 18 ára,20699,0.73925,40.0,700
Ledaig 18 ára,23999,0.7404813329219377,46.3,700
Adelphi Selection from Akkeshi 3 ára Cask 1011,29980,0.7409787444389521,57.8,700
Adelphi Selection from Benrinnes 12 ára Cask 301624,26980,0.7412087912087912,52.0,700
Barceló Imperial 40 Aniversario Premium Blend,22999,0.7640863787375415,43.0,700
Meukow XO,21990,0.7853571428571429,40.0,700
The Dalmore 15 ára,21999,0.7856785714285714,40.0,700
Adelphi Selection from Spirit of Yorkshire 5 ára Cask 3054,26980,0.8029761904761905,48.0,700
1991 S.B.S. Trinidad,37296,0.804833836858006,66.2,700
The Macallan Double Cask 15 ára,24999,0.830531561461794,43.0,700
Highland Park Single Malt 18 ára,24999,0.830531561461794,43.0,700
Martell XO,23499,0.83925,40.0,700
Meukow XO Grande Champagne,23990,0.8567857142857143,40.0,700
Octomore 14.2,34999,0.8665263679128498,57.7,700
Camus Borderies XO,24298,0.8677857142857143,40.0,700
The Lost Explorer Mezcal Salmiana,25599,0.8707142857142857,42.0,700
Meukow XO í öskju,24590,0.8782142857142857,40.0,700
Nikka Miyagikyo Aromatic Yeast Nikka Discovery,29999,0.9118237082066869,47.0,700
Nikka Yoichi Aromatic Yeast Nikka Discovery,30899,0.9196130952380952,48.0,700
Einar's Single Malt Whisky Bourbon & Oloroso Casks,24498,0.9244528301886793,53.0,500
Adelphi Archive from Glen Elgin 20 ára,34980,0.9410815173527038,53.1,700
Einar's Single Malt Whisky 5 ára,26480,0.9629090909090909,55.0,500
Remy Martin XO Excellence,27499,0.9821071428571428,40.0,700
Glenfarclas 21 árs,29800,0.9900332225913622,43.0,700
Crystal Head Vodka,1999,0.9995,40.0,50
Lagavulin 12 ára Special Release 2023 The Ink of Legends,39999,1.013145896656535,56.4,700
Hennessy XO,29999,1.071392857142857,40.0,700
Larsen Fine Champagne Viking Ship,34999,1.2499642857142856,40.0,700
The Dalmore 18 ára,38999,1.2956478405315615,43.0,700
Johnnie Walker Blue Label,41999,1.4999642857142856,40.0,700
Don Julio 1942 í öskju,39999,1.5037218045112781,38.0,700
The Macallan Double Cask 18 ára,54999,1.8272093023255813,43.0,700
The Macallan Rare Cask,54999,1.8272093023255813,43.0,700
Johnnie Walker Blue Labal Elusive Umami í öskju,64990,2.1591362126245848,43.0,700
Adelphi Limited from Bowmore 26 ára Cask 2410,99980,2.5734877734877735,55.5,700
The Macallan Reflexion,149999,4.983355481727575,43.0,700
Lagavulin 26 ára,199999,6.464091790562378,44.2,700
Louis XIII Remy Martin,449990,16.07107142857143,40.0,700
