name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Liefmans Goudenband,899,0.340530303030303,8.0,330
Founders Bottle Shop Seriers Highball Drifter,1335,0.3418693982074264,11.0,355
Föroya Bjór gávupakki gjafaaskja,3669,0.3431537598204265,5.4,1980
Perler for Svin IPA,720,0.3463203463203463,6.3,330
Beavertown Neck Oil Session IPA,494,0.34813248766737137,4.3,330
To Öl Snuble Juice Session India Pale Ale,520,0.3501683501683502,4.5,330
To Öl City Session IPA,520,0.3501683501683502,4.5,330
emelisse Blond IPA,899,0.35379771743408106,7.7,330
Eldgosi súrbjór,596,0.35412953060011887,5.1,330
Fuller's Black Cab Stout,799,0.3551111111111111,4.5,500
Malbygg Neo,1800,0.3557312252964427,11.5,440
Jóhannes Witbier nr. 113,797,0.36227272727272725,5.0,440
Vander Ghinste Rood Bruin Flanders Sour Ale,499,0.3629090909090909,5.5,250
Omnipollo Foggy Window Double IPA,1297,0.36391694725028056,8.1,440
Kees Enjoy The Silence Quadrupel,1390,0.3662714097496706,11.5,330
Chimay Grande Reserve blár miði,2499,0.37022222222222223,9.0,750
Piraat Red,1299,0.3748917748917749,10.5,330
Ölvisholt Illþurrka Farmhouse ale með plómum,1179,0.37607655502392345,9.5,330
Fuller's Vintage Ale,1599,0.37623529411764706,8.5,500
Omnipollo Maz Double Dry Hopped Oat Pale Ale,698,0.37770562770562777,5.6,330
Augustijn Donker Brune,999,0.3784090909090909,8.0,330
Stella Artois,3799,0.3837373737373737,5.0,1980
Duchesse de Bourgogne,599,0.3864516129032258,6.2,250
Texels Skuumkoppe Karaktervol Donker Tarwebier,699,0.3883333333333333,6.0,300
Kasteel Rubus Framboise,899,0.3891774891774892,7.0,330
Vicaris Tripel Gueuze Tripel & Lambic Blend,899,0.3891774891774892,7.0,330
Lucky Buddha,621,0.39204545454545453,4.8,330
Founders KBS Cinnamon Vanilla Cocoa Flavored Stout,1690,0.3967136150234742,12.0,355
Pálmasunnudagshumlaþoka Pale Ale,656,0.3975757575757576,5.0,330
Mikkeller Beer Geek Breakfast Oatmeal Stout,995,0.402020202020202,7.5,330
Liefmans Kriek Brut,799,0.4035353535353535,6.0,330
Gulden Draak Brewmaster,1399,0.40375180375180375,10.5,330
Oud Beersel Oude Geuze Vieille svartur miði,989,0.40574358974358976,6.5,375
Roaring Raisin Iced Stout BA,1999,0.4065487085621314,14.9,330
Barrel Aged Yatzy,2299,0.41141732283464566,12.7,440
Prairie Artisan Barrel Aged Bible Belt,1899,0.4114842903575298,13.0,355
Bacchus Cherry Beer Kriekenbier,899,0.41333333333333333,5.8,375
emelisse Espresso Stout,1299,0.4143540669856459,9.5,330
emelisse Black IPA,1099,0.41628787878787876,8.0,330
Kerel Stout,689,0.4175757575757576,5.0,330
Bourgogne des Flandres Rood Bruin Bier Lambic,699,0.42363636363636364,5.0,330
Jopen Extra Stout,779,0.42920110192837463,5.5,330
3 fonteinen oude geuze,2096,0.43666666666666665,6.4,750
Orval Trappist Ale,899,0.4393939393939394,6.2,330
Gulden Draak Imperial Stout,1498,0.4407178581935863,10.3,330
King Kong,2139,0.44194214876033056,11.0,440
Chimay Grande Reserve,11990,0.44407407407407407,9.0,3000
Corona,2899,0.45367762128325506,4.5,1420
Duvel og Duvel Tripel Hop Citra Belgian IPA,2790,0.4696969696969697,9.0,660
Oud Beersel Oude Kriek Vieille rauður miði,1098,0.488,6.0,375
Duchesse Chocolate Cherry,1099,0.48975044563279857,6.8,330
Monk's Cafe Grand Cru Flemish Sour Ale,899,0.4953168044077135,5.5,330
Timmermans Lambicus Kriek Black Pepper,498,0.498,4.0,250
emelisse Barley Wine,1498,0.5043771043771044,9.0,330
White Label Chocolate Stout Maple Syrup BA,1699,0.5047534165181224,10.2,330
Rósa nr. 94 Wild Ale,3400,0.5093632958801498,8.9,750
Liefmans on the Rocks Fruitesse,499,0.5252631578947369,3.8,250
emelisse Imperial Stout,1399,0.5299242424242424,8.0,330
Averbode Extra,849,0.5359848484848485,4.8,330
Barrel Finished #4 Dutch Craft Beer Wheat Wine,1599,0.5383838383838384,9.0,330
Snæfríður nr. 112 Wild Ale,3300,0.55,8.0,750
Nelson Sauvin Mango Passion Brut,3718,0.5508148148148149,9.0,750
Gueuze Tilquin,1496,0.5699047619047619,7.0,375
Yumb Ale Fermented in Oak,2143,0.5714666666666667,7.5,500
Delirium Barrel Aged Blond Limited Edition,4989,0.5784347826086956,11.5,750
3 fonteinen oude kriek,1552,0.5829107981220657,7.1,375
Baghaven Refsæsoen blend 2,2816,0.6473563218390804,5.8,750
Recipe 1000 Ale Aged in Chardonnay Barrels,2187,0.648,9.0,375
Malbygg Júsú Barrel Aged sour with Yuzu,2842,0.6647953216374269,5.7,750
"Westmalle Trappist, Westmalle Tripel Extra, Westmalle Duppel blandað 3x330ml askja m/glasi",4690,0.6672357376582728,7.1,990
3 fonteinen armand & gaston cuvee,1804,0.6971980676328502,6.9,375
Malbygg Blús Barrel Aged Sour with Berries,2616,0.7421276595744681,4.7,750
Mikkeller Spontan Double Blueberry,2436,0.7733333333333333,8.4,375
Airelle Sauvage Tilquin,2026,0.8311794871794872,6.5,375
Jackie O's Elle Foudre Aged Saison Style Ale,2198,0.8619607843137255,5.1,500
Lindemans Oude Kriek Lambic Cuvee Rene,2297,0.8750476190476191,7.0,375
Lindemans Oude Gueuze Lambic Cuvee Rene,1997,0.8875555555555555,6.0,375
Mure Tilquin,2131,0.9471111111111111,6.0,375
La Corne Triple 2x330ml gjafaaskja með glasi,6599,0.9998484848484849,10.0,660
